read_count,write_count,avg_read_speed_mbps,avg_write_speed_mbps,read_lba_variance,write_lba_variance,min_write_entropy,max_write_entropy,avg_write_entropy,label
2869,3635,5.60,7.10,4.39e+07,7.05e+07,1.082,3.697,2.079,1
2953,3595,5.77,7.02,4.65e+07,6.89e+07,0.813,3.089,2.053,1
1747,3685,3.41,7.20,1.63e+07,7.24e+07,0.813,3.089,2.060,1
213,2757,0.42,5.38,2.43e+05,7.39e+07,1.784,2.853,2.094,0
1861,2589,3.63,5.06,1.61e+08,7.84e+07,1.000,3.697,2.113,0
3203,3622,6.26,7.07,1.74e+08,7.00e+07,1.000,3.697,2.096,1
2645,3653,5.17,7.13,3.73e+07,7.12e+07,1.082,3.697,2.085,0
2879,3537,5.62,6.91,4.42e+07,6.67e+07,1.120,3.697,2.085,0
2184,3664,4.27,7.16,2.55e+07,7.17e+07,1.163,3.697,2.071,0
1194,2643,2.33,5.16,6.90e+07,8.68e+07,1.163,3.697,2.110,0
1331,2611,2.60,5.10,1.17e+08,8.40e+07,1.132,3.697,2.160,0
1814,3536,3.54,6.91,5.58e+07,8.28e+07,1.132,3.697,2.139,0
2457,3077,4.80,6.01,8.65e+07,6.97e+07,1.120,3.089,2.130,1
2876,3235,5.62,6.32,5.70e+07,6.18e+07,1.120,3.089,2.082,0
2424,3660,4.73,7.15,3.14e+07,7.15e+07,1.181,3.089,2.067,1
936,2639,1.83,5.15,4.68e+06,7.25e+07,1.232,2.976,2.092,1
1396,1983,2.73,3.87,1.27e+08,9.10e+07,1.163,3.697,2.130,1
2708,2969,5.29,5.80,1.37e+08,4.71e+07,0.988,3.697,2.113,1
2696,3505,5.27,6.85,3.88e+07,6.55e+07,0.988,3.697,2.078,0
2774,3525,5.42,6.88,4.11e+07,6.63e+07,1.089,3.697,2.061,0
1798,3623,3.51,7.08,1.73e+07,7.00e+07,1.189,2.976,2.082,0
1255,2820,2.45,5.51,9.43e+07,8.35e+07,1.292,2.976,2.087,1
2231,2606,4.36,5.09,1.01e+08,6.26e+07,1.163,3.697,2.064,1
2710,3315,5.29,6.47,3.98e+07,5.86e+07,1.163,3.697,2.070,0
2795,3398,5.46,6.64,4.27e+07,6.16e+07,1.232,3.697,2.083,0
2828,3398,5.52,6.64,4.27e+07,6.16e+07,1.232,3.697,2.048,1
2639,3465,5.15,6.77,3.72e+07,6.41e+07,1.120,3.697,2.034,0
2350,3509,4.59,6.85,2.95e+07,6.57e+07,1.120,2.976,2.049,0
1537,3022,3.00,5.90,2.22e+07,7.06e+07,1.232,3.281,2.074,1
1708,2986,3.34,5.83,6.49e+07,7.17e+07,1.132,3.281,2.140,0
2557,3403,4.99,6.65,3.49e+07,6.18e+07,1.082,3.697,2.122,0
1571,3489,3.07,6.81,1.32e+07,6.49e+07,1.082,3.697,2.082,0
816,2566,1.59,5.01,6.07e+07,7.09e+07,1.200,3.211,2.113,0
754,2636,1.47,5.15,1.06e+08,6.84e+07,1.449,3.211,2.135,1
833,2941,1.63,5.74,1.17e+08,7.75e+07,1.343,3.219,2.144,1
2022,2866,3.95,5.60,1.45e+08,7.01e+07,1.163,3.697,2.111,1
2815,3544,5.50,6.92,4.23e+07,6.70e+07,1.163,3.697,2.064,0
2755,3474,5.38,6.79,4.05e+07,6.44e+07,1.163,3.697,2.058,0
2567,3403,5.01,6.65,3.52e+07,6.18e+07,1.163,3.697,2.060,1
2663,3398,5.20,6.64,3.78e+07,6.16e+07,1.163,3.039,2.085,0
2793,3467,5.46,6.77,4.16e+07,6.41e+07,1.343,3.039,2.096,0
1857,2940,3.63,5.74,2.65e+07,6.61e+07,1.343,3.039,2.116,0
1463,2861,2.86,5.59,4.99e+07,7.15e+07,1.232,3.697,2.166,1
1704,2912,3.33,5.69,5.04e+07,7.05e+07,1.232,3.697,2.182,1
1950,2951,3.81,5.76,6.21e+07,6.86e+07,1.232,3.172,2.192,1
2606,3355,5.09,6.55,4.16e+07,6.19e+07,1.120,3.697,2.197,1
2560,3367,5.00,6.58,3.80e+07,6.13e+07,1.120,3.697,2.138,0
2456,3348,4.80,6.54,3.22e+07,5.98e+07,1.232,3.039,2.087,1
2128,3376,4.16,6.59,2.42e+07,6.08e+07,1.200,3.039,2.092,1
1460,2895,2.85,5.65,3.77e+07,7.40e+07,1.200,3.039,2.115,1
1941,2730,3.79,5.33,6.41e+07,6.60e+07,1.120,3.089,2.098,0
2822,3280,5.51,6.41,4.25e+07,5.74e+07,1.120,3.089,2.063,0
2502,3485,4.89,6.81,3.34e+07,6.48e+07,1.232,3.039,2.086,0
1600,3011,3.12,5.88,3.24e+07,8.43e+07,1.343,3.039,2.126,1
1566,2760,3.06,5.39,1.05e+08,6.96e+07,1.039,3.599,2.139,0
1182,3390,2.31,6.62,4.15e+07,6.67e+07,1.039,3.599,2.101,0
201,3711,0.39,7.25,2.17e+05,7.35e+07,1.881,2.801,2.082,0
763,3230,1.49,6.31,3.18e+08,8.14e+07,1.670,2.801,2.127,0
1681,3129,3.28,6.11,2.96e+08,6.70e+07,1.670,3.039,2.159,1
918,3080,1.79,6.02,6.65e+06,7.21e+07,1.815,3.039,2.146,1
620,2251,1.21,4.40,1.55e+08,7.58e+07,1.292,2.790,2.131,0
1034,2733,2.02,5.34,1.87e+08,6.65e+07,1.292,2.976,2.109,0
1893,3594,3.70,7.02,7.02e+07,7.10e+07,1.120,3.697,2.182,1
2786,3564,5.44,6.96,7.53e+07,6.78e+07,1.120,3.697,2.151,1
2685,3466,5.24,6.77,3.85e+07,6.41e+07,1.120,3.697,2.062,0
1382,2897,2.70,5.66,1.02e+07,5.84e+07,1.232,3.697,2.101,1
0,1750,0.00,3.42,0.00e+00,7.29e+07,1.780,3.110,2.155,0
1543,2070,3.01,4.04,1.92e+08,7.18e+07,1.200,3.697,2.139,0
2922,3283,5.71,6.41,1.89e+08,5.80e+07,1.200,3.697,2.103,0
2662,3548,5.20,6.93,3.78e+07,6.72e+07,1.120,3.697,2.083,1
2077,3698,4.06,7.22,2.30e+07,7.30e+07,1.051,3.697,2.088,0
1259,2485,2.46,4.85,1.19e+07,6.77e+07,1.051,3.955,2.101,0
1167,2338,2.28,4.57,8.49e+07,8.63e+07,1.232,3.955,2.126,1
1257,2793,2.46,5.46,4.34e+07,6.82e+07,1.232,3.219,2.131,1
1673,2764,3.27,5.40,8.70e+07,6.90e+07,1.232,3.697,2.160,1
1118,2883,2.18,5.63,6.67e+06,6.15e+07,1.232,3.697,2.181,1
1099,2294,2.15,4.48,7.37e+07,7.65e+07,1.232,3.061,2.224,1
1547,2809,3.02,5.49,7.79e+07,4.28e+07,1.232,3.061,2.146,1
447,3005,0.87,5.87,1.07e+06,5.58e+07,1.232,3.281,2.142,1
1189,2745,2.32,5.36,1.58e+08,8.13e+07,1.089,3.697,2.190,1
1707,3243,3.33,6.33,1.53e+08,5.92e+07,0.887,3.697,2.104,1
518,2489,1.01,4.86,1.44e+06,6.19e+07,0.887,3.697,2.073,1
1427,2439,2.79,4.76,1.44e+08,7.93e+07,1.151,3.697,2.132,0
1427,3641,2.79,7.11,1.44e+08,7.07e+07,1.151,3.697,2.100,1
1214,3271,2.37,6.39,1.24e+08,8.26e+07,1.312,3.039,2.109,1
2729,3202,5.33,6.25,1.35e+08,6.77e+07,1.232,3.039,2.121,0
2082,3617,4.07,7.06,2.31e+07,6.98e+07,1.232,2.976,2.079,0
567,2510,1.11,4.90,1.72e+06,6.50e+07,1.232,2.976,2.087,0
1555,2202,3.04,4.30,1.70e+08,1.08e+08,1.232,3.697,2.153,0
2850,3317,5.57,6.48,1.72e+08,6.01e+07,1.120,3.697,2.122,0
1986,3105,3.88,6.06,4.34e+07,7.47e+07,1.120,3.697,2.122,0
2104,2840,4.11,5.55,5.34e+07,6.34e+07,1.232,3.697,2.149,0
2756,3400,5.38,6.64,4.05e+07,6.17e+07,1.163,3.697,2.110,1
1885,3323,3.68,6.49,2.80e+07,8.14e+07,1.163,3.697,2.124,1
1221,3014,2.38,5.89,9.42e+07,7.85e+07,1.182,3.219,2.121,1
2122,3391,4.14,6.62,6.27e+07,7.01e+07,1.082,3.697,2.066,0
2873,3623,5.61,7.08,4.40e+07,7.00e+07,1.082,3.697,2.056,0
2352,3548,4.59,6.93,2.95e+07,6.72e+07,1.082,3.697,2.074,0
1466,3070,2.86,6.00,2.92e+07,7.11e+07,1.082,3.697,2.097,1
544,2387,1.06,4.66,2.76e+07,6.72e+07,1.749,2.936,2.126,0
1796,2804,3.51,5.48,7.85e+07,9.67e+07,1.627,2.936,2.164,1
2421,3657,4.73,7.14,8.92e+07,7.14e+07,1.627,2.926,2.134,0
625,2359,1.22,4.61,2.09e+06,4.82e+07,1.815,3.141,2.111,1
1109,1661,2.17,3.24,2.29e+08,1.27e+08,1.132,3.599,2.168,0
2592,3012,5.06,5.88,2.05e+08,5.67e+07,1.100,3.697,2.111,1
2877,3586,5.62,7.00,4.42e+07,6.86e+07,1.100,3.697,2.055,1
2862,3535,5.59,6.90,4.37e+07,6.67e+07,1.120,3.697,2.051,0
1948,3596,3.80,7.02,2.02e+07,6.90e+07,1.120,3.697,2.070,1
885,2981,1.73,5.82,4.71e+06,7.39e+07,1.232,3.697,2.082,0
1722,2848,3.36,5.56,1.22e+08,7.05e+07,1.051,3.697,2.083,1
2744,3595,5.36,7.02,4.02e+07,6.89e+07,1.051,3.697,2.132,0
2974,3698,5.81,7.22,4.72e+07,7.30e+07,1.232,3.697,2.146,1
1884,3733,3.68,7.29,1.89e+07,7.43e+07,1.232,3.697,2.085,1
342,3269,0.67,6.38,6.26e+05,6.90e+07,1.232,3.697,2.113,0
1355,2870,2.65,5.61,1.78e+08,9.40e+07,1.639,3.243,2.159,1
2840,3330,5.55,6.50,1.76e+08,6.12e+07,1.232,3.697,2.125,0
2943,3626,5.75,7.08,4.62e+07,7.01e+07,1.132,3.697,2.089,1
2864,3612,5.59,7.05,4.38e+07,6.96e+07,1.132,3.697,2.075,0
2770,3571,5.41,6.97,4.09e+07,6.80e+07,1.163,3.697,2.087,0
2516,3601,4.91,7.03,4.16e+07,6.99e+07,1.163,3.697,2.112,0
2393,3535,4.67,6.90,4.68e+07,6.81e+07,1.082,3.697,2.131,0
2695,3479,5.26,6.79,3.88e+07,6.46e+07,1.082,3.697,2.098,1
2956,3534,5.77,6.90,4.66e+07,6.66e+07,1.120,3.697,2.071,0
2945,3530,5.75,6.89,4.63e+07,6.65e+07,1.000,3.697,2.076,0
2792,3511,5.45,6.86,4.16e+07,6.58e+07,1.000,3.697,2.072,0
2884,3486,5.63,6.81,4.44e+07,6.48e+07,1.120,3.697,2.060,0
3060,3578,5.98,6.99,5.00e+07,6.83e+07,1.000,3.697,2.068,1
2971,3580,5.80,6.99,4.71e+07,6.84e+07,1.000,3.697,2.078,1
1546,3385,3.02,6.61,1.28e+07,6.22e+07,1.232,3.697,2.076,0
1493,3051,2.92,5.96,9.54e+07,9.63e+07,1.232,2.790,2.114,0
1651,3282,3.22,6.41,8.71e+07,6.34e+07,1.232,2.832,2.115,1
764,2647,1.49,5.17,5.19e+07,7.71e+07,1.181,2.832,2.115,0
1616,2591,3.16,5.06,1.23e+08,6.72e+07,1.181,3.697,2.155,0
2590,3582,5.06,7.00,5.87e+07,6.84e+07,1.232,3.697,2.126,0
2302,3566,4.50,6.96,2.83e+07,6.78e+07,1.232,3.697,2.090,1
822,3607,1.61,7.04,3.61e+06,7.15e+07,1.232,2.790,2.077,0
0,2535,0.00,4.95,0.00e+00,5.44e+07,1.827,2.704,2.097,1
453,1411,0.88,2.76,1.44e+08,8.33e+07,1.337,2.881,2.151,0
670,2467,1.31,4.82,4.05e+08,5.97e+07,1.337,2.881,2.122,0
217,3255,0.42,6.36,2.52e+05,6.53e+07,1.449,2.673,2.124,1
1190,3019,2.32,5.90,1.87e+08,9.06e+07,1.120,3.697,2.129,0
2099,3107,4.10,6.07,2.26e+08,7.33e+07,1.120,3.697,2.160,1
2193,3354,4.28,6.55,5.47e+07,7.53e+07,1.232,3.089,2.128,1
2613,3495,5.10,6.83,3.64e+07,6.52e+07,1.120,3.697,2.063,1
2720,3516,5.31,6.87,3.96e+07,6.60e+07,1.120,3.697,2.066,0
2178,2700,4.25,5.27,2.53e+07,7.45e+07,1.120,3.697,2.080,1
783,1391,1.53,2.72,3.40e+06,9.61e+07,1.780,2.832,2.137,0
1511,1920,2.95,3.75,1.21e+08,8.11e+07,1.343,2.996,2.177,0
2886,3165,5.64,6.18,1.36e+08,5.49e+07,1.232,2.996,2.124,1
2747,3500,5.37,6.84,4.03e+07,6.54e+07,1.181,2.790,2.088,0
2749,3443,5.37,6.72,4.03e+07,6.32e+07,1.181,3.697,2.110,1
2703,3373,5.28,6.59,3.90e+07,6.07e+07,1.008,3.697,2.089,1
1448,3521,2.83,6.88,1.12e+07,6.62e+07,1.008,3.697,2.070,1
566,2457,1.11,4.80,3.81e+07,7.21e+07,1.796,2.926,2.101,0
1845,2366,3.60,4.62,1.67e+08,6.86e+07,1.181,3.697,2.129,0
1429,3522,2.79,6.88,1.09e+07,6.62e+07,1.181,3.697,2.099,1
28,2911,0.05,5.69,4.33e+03,6.78e+07,1.232,2.832,2.090,1
1393,2665,2.72,5.21,2.09e+08,7.32e+07,1.232,3.101,2.109,1
1610,3283,3.14,6.41,2.04e+08,6.02e+07,1.232,3.101,2.091,1
858,2878,1.68,5.62,8.02e+07,6.55e+07,1.232,2.790,2.083,1
1964,2866,3.84,5.60,1.21e+08,6.40e+07,1.163,3.697,2.121,1
2763,3451,5.40,6.74,4.07e+07,6.35e+07,1.163,3.697,2.097,1
2809,3432,5.49,6.70,4.21e+07,6.28e+07,1.051,3.697,2.064,1
1670,3360,3.26,6.56,1.49e+07,6.22e+07,1.051,3.697,2.081,0
1264,3190,2.47,6.23,8.36e+07,9.23e+07,1.232,2.747,2.123,1
2319,3262,4.53,6.37,1.21e+08,6.09e+07,1.232,3.697,2.124,0
2607,3415,5.09,6.67,3.63e+07,6.22e+07,1.019,3.697,2.084,1
2668,3400,5.21,6.64,3.80e+07,6.17e+07,1.019,3.697,2.075,1
2827,3370,5.52,6.58,4.26e+07,6.06e+07,1.163,3.697,2.065,1
2670,3374,5.21,6.59,3.80e+07,6.07e+07,1.120,3.697,2.066,1
2616,3508,5.11,6.85,3.65e+07,6.57e+07,1.120,3.697,2.090,1
2756,3586,5.38,7.00,4.05e+07,6.86e+07,1.120,3.697,2.091,0
2711,3492,5.29,6.82,3.92e+07,6.51e+07,1.132,3.697,2.067,1
2253,3483,4.40,6.80,2.71e+07,6.47e+07,1.232,3.697,2.079,0
941,2351,1.84,4.59,4.73e+06,5.81e+07,1.300,3.697,2.108,0
1313,2084,2.56,4.07,9.28e+07,1.16e+08,1.232,3.697,2.105,0
1449,3201,2.83,6.25,9.36e+07,6.00e+07,1.232,3.697,2.094,0
745,3330,1.46,6.50,4.12e+07,8.64e+07,1.670,2.850,2.118,1
613,2242,1.20,4.38,4.21e+07,6.38e+07,1.670,2.850,2.159,1
1850,2267,3.61,4.43,1.30e+08,6.87e+07,1.232,3.599,2.223,0
2026,3014,3.96,5.89,1.31e+08,6.64e+07,1.232,3.697,2.182,0
1575,2766,3.08,5.40,7.53e+07,1.09e+08,1.051,3.697,2.156,0
2769,3096,5.41,6.05,8.78e+07,5.43e+07,1.051,3.697,2.186,1
2813,3433,5.49,6.71,4.22e+07,6.29e+07,1.051,3.697,2.123,1
2768,3442,5.41,6.72,4.09e+07,6.32e+07,1.051,3.697,2.059,0
2648,3506,5.17,6.85,3.74e+07,6.56e+07,1.051,3.697,2.066,0
1718,3570,3.36,6.97,1.58e+07,6.80e+07,1.232,2.936,2.085,0
395,3620,0.77,7.07,8.34e+05,6.99e+07,1.232,2.936,2.086,1
851,3267,1.66,6.38,2.62e+08,8.16e+07,1.706,3.110,2.163,0
1902,3217,3.71,6.28,2.35e+08,6.79e+07,1.596,3.110,2.154,0
1051,3189,2.05,6.23,5.90e+06,6.84e+07,1.596,2.830,2.088,1
457,2326,0.89,4.54,6.70e+07,8.30e+07,1.232,2.861,2.130,0
541,2737,1.06,5.35,1.37e+08,7.06e+07,1.232,3.070,2.124,0
84,3635,0.16,7.10,3.81e+04,7.05e+07,1.454,3.070,2.097,1
0,3602,0.00,7.04,0.00e+00,7.43e+07,1.815,2.832,2.121,0
0,3211,0.00,6.27,0.00e+00,7.89e+07,1.815,3.101,2.171,0
717,2311,1.40,4.51,8.67e+08,5.62e+07,1.343,3.101,2.309,0
1470,2458,2.87,4.80,8.06e+08,4.20e+07,1.343,3.089,2.241,0
1297,2914,2.53,5.69,3.98e+07,6.11e+07,1.815,2.904,2.109,0
1273,3087,2.49,6.03,6.29e+07,7.71e+07,1.163,3.089,2.121,1
1186,3233,2.32,6.31,1.21e+07,7.96e+07,1.163,3.697,2.103,0
1586,2620,3.10,5.12,1.02e+08,1.06e+08,1.232,3.697,2.150,1
1209,2997,2.36,5.85,4.46e+07,5.69e+07,1.232,3.697,2.120,0
80,2587,0.16,5.05,3.46e+04,6.77e+07,1.607,2.790,2.089,1
1645,2175,3.21,4.25,1.98e+08,7.62e+07,1.120,2.790,2.202,1
3109,3199,6.07,6.25,1.98e+08,5.51e+07,1.120,2.790,2.140,1
2787,3536,5.44,6.91,4.14e+07,6.67e+07,1.120,3.697,2.089,0
2720,3538,5.31,6.91,3.95e+07,6.68e+07,1.120,3.697,2.075,1
2754,3581,5.38,6.99,4.05e+07,6.84e+07,1.082,3.697,2.067,1
2763,3480,5.40,6.80,4.07e+07,6.46e+07,1.082,3.697,2.086,0
2283,3409,4.46,6.66,2.78e+07,6.20e+07,1.120,3.697,2.083,1
1360,2719,2.66,5.31,2.63e+07,7.78e+07,1.232,2.883,2.093,0
1779,2636,3.47,5.15,8.21e+07,7.41e+07,1.120,3.697,2.127,1
1554,3485,3.04,6.81,1.29e+07,6.48e+07,1.120,3.697,2.104,1
257,3409,0.50,6.66,3.54e+05,6.70e+07,1.784,2.936,2.099,1
515,2664,1.01,5.20,2.04e+08,8.45e+07,1.784,2.936,2.160,0
562,2892,1.10,5.65,2.50e+08,7.09e+07,1.343,2.936,2.131,1
1362,3520,2.66,6.88,8.01e+07,8.00e+07,1.120,2.822,2.114,1
2377,3423,4.64,6.69,9.02e+07,6.44e+07,1.120,3.697,2.110,1
2549,3443,4.98,6.72,4.46e+07,6.53e+07,1.312,3.697,2.125,0
2794,3481,5.46,6.80,4.72e+07,6.56e+07,1.232,3.697,2.146,0
2819,3541,5.51,6.92,4.24e+07,6.69e+07,1.232,3.697,2.101,1
2826,3465,5.52,6.77,4.26e+07,6.41e+07,1.232,3.697,2.089,1
1645,3587,3.21,7.01,1.44e+07,6.86e+07,1.232,3.697,2.084,1
1027,2872,2.01,5.61,9.39e+07,8.45e+07,1.082,3.697,2.081,1
2082,2722,4.07,5.32,1.15e+08,6.90e+07,1.082,3.697,2.051,0
2190,3632,4.28,7.09,2.56e+07,7.04e+07,1.120,3.697,2.054,1
1287,2363,2.51,4.62,2.98e+07,6.50e+07,1.232,3.697,2.100,1
1942,2179,3.79,4.26,9.78e+07,8.41e+07,1.120,3.697,2.124,0
2124,3549,4.15,6.93,2.41e+07,6.72e+07,1.120,3.697,2.079,1
666,2808,1.30,5.48,2.37e+06,7.97e+07,1.232,3.697,2.088,0
630,2372,1.23,4.63,7.85e+07,8.41e+07,1.528,3.697,2.114,0
1962,3259,3.83,6.37,2.07e+08,1.15e+08,1.082,3.905,2.132,1
2216,3343,4.33,6.53,1.16e+08,8.48e+07,1.082,3.905,2.176,1
2292,3271,4.48,6.39,6.75e+07,7.12e+07,1.163,3.697,2.129,0
2842,3483,5.55,6.80,4.31e+07,6.47e+07,1.089,3.007,2.055,1
2825,3454,5.52,6.75,4.26e+07,6.36e+07,0.969,3.697,2.039,1
2775,3456,5.42,6.75,4.11e+07,6.37e+07,0.969,3.697,2.048,1
2871,3508,5.61,6.85,4.40e+07,6.57e+07,1.181,3.697,2.053,1
1852,3635,3.62,7.10,1.83e+07,7.05e+07,1.181,2.936,2.066,1
365,2897,0.71,5.66,7.12e+05,6.13e+07,1.796,2.936,2.095,1
1536,2741,3.00,5.35,1.51e+08,7.11e+07,1.749,2.883,2.177,1
2984,3462,5.83,6.76,1.60e+08,6.59e+07,1.749,2.883,2.156,0
2880,3577,5.62,6.99,4.43e+07,6.83e+07,1.189,3.697,2.080,0
2824,3650,5.52,7.13,4.25e+07,7.11e+07,1.189,3.697,2.070,1
2777,3684,5.42,7.20,4.11e+07,7.24e+07,1.163,3.697,2.057,1
2562,3613,5.00,7.06,3.50e+07,6.96e+07,1.163,2.790,2.060,0
1171,2953,2.29,5.77,7.32e+06,6.47e+07,1.232,2.704,2.125,0
0,1783,0.00,3.48,0.00e+00,7.58e+07,1.639,2.704,2.168,1
1724,2374,3.37,4.64,2.03e+08,6.79e+07,1.181,3.697,2.107,0
2884,3517,5.63,6.87,1.99e+08,6.60e+07,1.181,3.697,2.087,1
2560,3582,5.00,7.00,3.50e+07,6.84e+07,1.163,3.697,2.050,1
2734,3585,5.34,7.00,3.99e+07,6.86e+07,1.120,3.697,2.064,0
2786,3520,5.44,6.88,4.14e+07,6.61e+07,1.120,3.697,2.091,1
2819,3581,5.51,6.99,4.24e+07,6.84e+07,1.120,2.790,2.054,1
2753,3590,5.38,7.01,4.04e+07,6.88e+07,1.120,3.089,2.050,0
2406,3120,4.70,6.09,3.09e+07,5.19e+07,1.120,3.089,2.063,1
1251,3103,2.44,6.06,8.35e+06,5.15e+07,1.132,3.089,2.072,0
1544,3347,3.02,6.54,9.43e+07,8.07e+07,1.120,3.599,2.108,0
2102,3396,4.11,6.63,8.55e+07,6.47e+07,1.120,3.599,2.105,0
1344,3296,2.62,6.44,4.02e+07,7.01e+07,1.232,2.895,2.114,1
1981,3257,3.87,6.36,8.29e+07,7.25e+07,1.232,2.895,2.135,1
2632,3387,5.14,6.62,3.70e+07,6.12e+07,1.120,3.089,2.100,0
1501,3412,2.93,6.66,1.20e+07,6.21e+07,1.120,3.089,2.079,1
901,2910,1.76,5.68,8.45e+07,7.48e+07,1.163,2.747,2.120,0
1988,2758,3.88,5.39,1.23e+08,6.63e+07,1.120,3.089,2.143,1
2058,3463,4.02,6.76,2.26e+07,6.40e+07,1.120,3.089,2.092,0
667,2547,1.30,4.97,2.38e+06,7.14e+07,1.232,2.790,2.079,1
1363,2366,2.66,4.62,1.54e+08,1.04e+08,1.292,3.039,2.115,0
2146,3511,4.19,6.86,1.51e+08,6.76e+07,1.232,3.599,2.113,0
783,2935,1.53,5.73,3.27e+06,7.52e+07,1.232,3.599,2.127,1
1260,2560,2.46,5.00,9.79e+07,8.93e+07,1.200,3.101,2.221,0
1828,3333,3.57,6.51,1.13e+08,6.35e+07,1.200,3.070,2.149,1
1468,3316,2.87,6.48,8.33e+07,7.93e+07,1.232,3.697,2.079,1
2289,3205,4.47,6.26,6.67e+07,6.72e+07,1.163,3.697,2.067,1
2853,3524,5.57,6.88,4.34e+07,6.63e+07,1.120,3.697,2.045,0
2849,3539,5.56,6.91,4.33e+07,6.68e+07,1.120,3.697,2.060,0
2833,3418,5.53,6.68,4.28e+07,6.23e+07,1.120,3.089,2.062,1
1640,3249,3.20,6.35,1.44e+07,5.72e+07,1.120,3.089,2.066,1
1627,3237,3.18,6.32,6.41e+07,7.02e+07,1.232,2.851,2.123,0
1972,3535,3.85,6.90,6.04e+07,6.67e+07,1.232,3.039,2.117,1
980,3577,1.91,6.99,1.30e+07,7.27e+07,1.232,3.039,2.082,1
1484,3263,2.90,6.37,1.62e+08,7.28e+07,1.232,2.790,2.100,0
2352,3314,4.59,6.47,7.92e+07,6.87e+07,1.232,3.089,2.095,1
2749,3312,5.37,6.47,5.63e+07,7.28e+07,1.181,3.089,2.096,0
2773,3385,5.42,6.61,4.97e+07,6.80e+07,1.132,3.697,2.110,0
2787,3595,5.44,7.02,4.14e+07,6.89e+07,1.120,3.697,2.090,0
2826,3590,5.52,7.01,4.26e+07,6.88e+07,1.120,3.697,2.067,0
1487,3737,2.90,7.30,1.18e+07,7.45e+07,1.232,3.697,2.075,1
713,3047,1.39,5.95,9.63e+07,8.80e+07,1.559,3.243,2.131,0
764,3029,1.49,5.92,1.23e+08,7.77e+07,1.232,3.697,2.138,0
637,3219,1.24,6.29,3.04e+07,9.27e+07,1.232,3.697,2.095,1
1062,2399,2.07,4.69,1.50e+08,9.00e+07,1.627,2.936,2.110,0
1137,2489,2.22,4.86,9.37e+07,8.33e+07,1.627,2.904,2.133,0
732,3213,1.43,6.28,3.42e+07,8.39e+07,1.780,2.904,2.105,1
1116,3196,2.18,6.24,1.01e+08,9.82e+07,1.200,3.101,2.125,1
2337,3197,4.56,6.24,1.32e+08,6.53e+07,1.120,3.697,2.146,0
2348,3618,4.59,7.07,2.94e+07,6.98e+07,1.082,3.697,2.095,0
1490,2920,2.91,5.70,4.05e+07,8.32e+07,1.082,3.697,2.106,0
1998,2844,3.90,5.55,8.65e+07,7.59e+07,1.232,3.599,2.161,0
2619,3626,5.12,7.08,3.66e+07,7.01e+07,1.232,3.599,2.128,0
1166,2744,2.28,5.36,7.26e+06,6.98e+07,1.232,3.070,2.108,1
1239,2562,2.42,5.00,9.59e+07,1.10e+08,1.232,3.599,2.150,1
1808,2680,3.53,5.23,1.37e+08,7.83e+07,1.232,3.599,2.165,1
1927,2758,3.76,5.39,8.28e+07,7.92e+07,1.132,3.697,2.136,1
1626,3621,3.18,7.07,1.41e+07,6.99e+07,1.132,3.697,2.102,1
267,2752,0.52,5.38,3.82e+05,7.91e+07,1.232,2.674,2.099,0
901,2695,1.76,5.26,1.73e+08,8.29e+07,1.144,2.747,2.126,0
1566,2510,3.06,4.90,2.69e+08,8.18e+07,1.144,3.599,2.128,0
2013,2449,3.93,4.78,1.12e+08,5.93e+07,1.051,3.599,2.126,1
1672,3544,3.27,6.92,1.49e+07,6.70e+07,1.051,3.039,2.103,1
324,2721,0.63,5.31,5.62e+05,7.17e+07,1.343,3.070,2.105,1
1540,2488,3.01,4.86,1.43e+08,7.81e+07,1.120,3.697,2.115,0
2907,3330,5.68,6.50,1.53e+08,5.95e+07,1.000,3.697,2.081,1
1693,3487,3.31,6.81,1.53e+07,6.59e+07,1.000,3.697,2.081,0
853,2260,1.67,4.41,7.20e+07,6.10e+07,1.232,3.697,2.095,0
1580,1798,3.09,3.51,1.46e+08,5.67e+07,1.120,3.697,2.129,1
1173,2952,2.29,5.77,7.34e+06,4.65e+07,1.120,3.697,2.110,0
908,3142,1.77,6.14,8.65e+07,7.01e+07,1.232,2.926,2.132,1
1801,3282,3.52,6.41,9.55e+07,7.19e+07,1.232,3.697,2.156,1
1552,3199,3.03,6.25,2.98e+07,7.06e+07,1.232,3.697,2.149,1
1283,3213,2.51,6.28,6.06e+07,7.21e+07,1.163,3.089,2.175,1
745,2418,1.46,4.72,2.96e+06,6.59e+07,1.163,3.015,2.156,0
1682,2207,3.29,4.31,1.23e+08,7.93e+07,1.163,3.697,2.144,1
2939,3342,5.74,6.53,1.38e+08,5.96e+07,1.163,3.697,2.112,1
1799,3513,3.51,6.86,1.73e+07,6.58e+07,1.039,3.697,2.069,0
542,2658,1.06,5.19,1.57e+06,6.60e+07,1.039,3.697,2.088,0
1722,2475,3.36,4.83,1.11e+08,7.20e+07,1.120,3.312,2.164,1
2398,3383,4.68,6.61,1.18e+08,6.11e+07,1.120,3.312,2.132,1
1229,2959,2.40,5.78,4.81e+07,7.42e+07,1.120,3.211,2.122,0
1859,2830,3.63,5.53,9.81e+07,6.98e+07,1.082,3.697,2.153,0
1995,3463,3.90,6.76,2.12e+07,6.40e+07,1.082,3.697,2.093,0
1397,3102,2.73,6.06,6.44e+07,8.16e+07,1.120,3.070,2.144,1
